[0, 0, 0, 13, 0, 0.0, 0.0, 0.043, 0.0, 0.457, 0.0, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.869, 0.131, 0.6808]
[0, 0, 0, 5, 0, 0.0, 0.0, 0.0, 0.0, 0.462, 0.0, 0.346, 0.038, 0.0, 0.077, 0.0, 0.0, 0.073, 0.764, 0.163, 0.4019]
[0, 0, 0, 9, 0, 0.0, 0.0, 0.097, 0.0, 0.516, 0.032, 0.129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.113, 0.887, 0.0, -0.4019]
[1, 0, 0, 16, 0, 0.0, 0.0, 0.0, 0.0, 0.583, 0.0, 0.194, 0.0, 0.0, 0.028, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[0, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[0, 0, 0, 16, 0, 0.0, 0.0, 0.026, 0.0, 0.615, 0.0, 0.154, 0.026, 0.0, 0.051, 0.0, 0.0, 0.0, 0.833, 0.167, 0.7351]
[1, 0, 0, 24, 0, 0.0, 0.012, 0.012, 0.0, 0.549, 0.049, 0.146, 0.0, 0.012, 0.024, 0.0, 0.0, 0.0, 0.859, 0.141, 0.9118]
[0, 0, 0, 7, 0, 0.0, 0.071, 0.036, 0.0, 0.429, 0.071, 0.107, 0.0, 0.0, 0.036, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[1, 0, 0, 26, 0, 0.01, 0.0, 0.07, 0.0, 0.53, 0.03, 0.14, 0.0, 0.0, 0.01, 0.0, 0.01, 0.074, 0.896, 0.03, -0.7717]
[0, 0, 0, 8, 0, 0.0, 0.0, 0.05, 0.0, 0.55, 0.1, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.884, 0.116, 0.3612]
[1, 0, 0, 39, 0, 0.0, 0.021, 0.011, 0.0, 0.568, 0.0, 0.2, 0.0, 0.0, 0.053, 0.0, 0.0, 0.031, 0.74, 0.228, 0.9686]
[0, 0, 0, 9, 0, 0.032, 0.0, 0.032, 0.0, 0.516, 0.0, 0.129, 0.0, 0.065, 0.032, 0.0, 0.0, 0.125, 0.603, 0.272, 0.7276]
[1, 0, 0, 34, 0, 0.0, 0.021, 0.0, 0.0, 0.521, 0.043, 0.17, 0.0, 0.0, 0.011, 0.0, 0.0, 0.064, 0.819, 0.117, 0.6597]
[1, 0, 0, 12, 0, 0.0, 0.021, 0.0, 0.0, 0.532, 0.021, 0.128, 0.0, 0.0, 0.021, 0.0, 0.0, 0.043, 0.855, 0.103, 0.4215]
[1, 0, 0, 39, 0, 0.009, 0.028, 0.009, 0.0, 0.594, 0.028, 0.142, 0.0, 0.0, 0.047, 0.0, 0.0, 0.0, 0.952, 0.048, 0.6486]
[1, 0, 0, 56, 0, 0.0, 0.0, 0.0, 0.0, 0.279, 0.0, 0.01, 0.005, 0.0, 0.005, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[1, 0, 0, 32, 0, 0.0, 0.008, 0.008, 0.0, 0.542, 0.034, 0.229, 0.0, 0.0, 0.034, 0.0, 0.0, 0.012, 0.78, 0.208, 0.9764]
[1, 0, 0, 6, 0, 0.0, 0.048, 0.024, 0.0, 0.476, 0.024, 0.143, 0.0, 0.0, 0.024, 0.0, 0.0, 0.0, 0.913, 0.087, 0.4215]
[1, 0, 0, 47, 0, 0.0, 0.0, 0.043, 0.0, 0.428, 0.007, 0.087, 0.0, 0.0, 0.007, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[1, 0, 0, 5, 0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[0, 0, 0, 47, 0, 0.0, 0.011, 0.021, 0.0, 0.649, 0.011, 0.202, 0.0, 0.0, 0.011, 0.0, 0.0, 0.102, 0.842, 0.056, -0.4019]
[1, 0, 0, 28, 0, 0.0, 0.0, 0.058, 0.0, 0.602, 0.0, 0.155, 0.0, 0.0, 0.039, 0.0, 0.0, 0.059, 0.918, 0.023, -0.5859]
[0, 0, 0, 41, 0, 0.009, 0.0, 0.017, 0.0, 0.716, 0.009, 0.138, 0.0, 0.0, 0.009, 0.0, 0.0, 0.031, 0.947, 0.022, -0.2732]
[0, 0, 0, 2, 0, 0.0, 0.12, 0.0, 0.0, 0.52, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.714, 0.286, 0.7506]
[0, 0, 0, 22, 0, 0.0, 0.048, 0.024, 0.0, 0.512, 0.012, 0.226, 0.0, 0.0, 0.012, 0.0, 0.0, 0.0, 0.956, 0.044, 0.4215]
[1, 0, 0, 32, 0, 0.0, 0.023, 0.034, 0.0, 0.598, 0.011, 0.172, 0.0, 0.0, 0.046, 0.0, 0.0, 0.0, 0.865, 0.135, 0.9153]
[1, 0, 0, 18, 0, 0.0, 0.061, 0.012, 0.0, 0.598, 0.012, 0.134, 0.0, 0.0, 0.012, 0.012, 0.012, 0.136, 0.597, 0.267, 0.93]
[1, 0, 0, 39, 0, 0.0, 0.012, 0.0, 0.0, 0.651, 0.023, 0.209, 0.0, 0.0, 0.012, 0.0, 0.0, 0.0, 0.973, 0.027, 0.34]
[0, 0, 0, 23, 0, 0.0, 0.048, 0.0, 0.0, 0.508, 0.0, 0.19, 0.016, 0.0, 0.032, 0.016, 0.0, 0.034, 0.886, 0.079, 0.4417]
[1, 0, 0, 19, 0, 0.012, 0.037, 0.0, 0.0, 0.573, 0.024, 0.195, 0.0, 0.0, 0.024, 0.0, 0.0, 0.085, 0.613, 0.302, 0.9729]
[1, 0, 0, 31, 0, 0.0, 0.022, 0.022, 0.0, 0.554, 0.011, 0.152, 0.0, 0.011, 0.054, 0.0, 0.0, 0.075, 0.651, 0.274, 0.9712]
[1, 0, 0, 53, 0, 0.0, 0.0, 0.01, 0.0, 0.704, 0.0, 0.173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, 0.948, 0.027, 0.0772]
[0, 0, 0, 4, 0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[1, 0, 0, 34, 0, 0.0, 0.01, 0.02, 0.0, 0.45, 0.07, 0.21, 0.0, 0.02, 0.01, 0.0, 0.0, 0.0, 0.935, 0.065, 0.7506]
[1, 0, 0, 26, 0, 0.0, 0.039, 0.013, 0.0, 0.382, 0.066, 0.145, 0.013, 0.0, 0.053, 0.0, 0.0, 0.0, 0.87, 0.13, 0.8689]
[1, 0, 0, 10, 0, 0.0, 0.0, 0.029, 0.0, 0.6, 0.029, 0.086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.936, 0.064, 0.0516]
[1, 0, 0, 12, 0, 0.0, 0.0, 0.048, 0.0, 0.619, 0.024, 0.095, 0.0, 0.0, 0.024, 0.0, 0.0, 0.04, 0.693, 0.267, 0.8885]
[0, 0, 0, 7, 0, 0.0, 0.0, 0.037, 0.0, 0.556, 0.037, 0.074, 0.037, 0.0, 0.037, 0.0, 0.0, 0.0, 0.816, 0.184, 0.6597]
[1, 0, 0, 9, 0, 0.0, 0.0, 0.0, 0.0, 0.773, 0.0, 0.182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.775, 0.225, 0.7003]
[0, 0, 0, 17, 0, 0.0, 0.051, 0.041, 0.0, 0.429, 0.02, 0.173, 0.0, 0.0, 0.02, 0.0, 0.0, 0.02, 0.846, 0.134, 0.8519]
[1, 0, 0, 14, 0, 0.0, 0.071, 0.024, 0.0, 0.548, 0.024, 0.143, 0.024, 0.024, 0.024, 0.0, 0.0, 0.078, 0.802, 0.12, 0.2263]
[1, 0, 0, 10, 0, 0.0, 0.05, 0.1, 0.0, 0.55, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.114, 0.789, 0.096, -0.1027]
[0, 0, 0, 39, 0, 0.0, 0.0, 0.038, 0.0, 0.447, 0.038, 0.159, 0.0, 0.008, 0.0, 0.0, 0.0, 0.022, 0.978, 0.0, -0.4215]
[0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[1, 0, 0, 29, 0, 0.0, 0.03, 0.0, 0.0, 0.505, 0.01, 0.242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.076, 0.779, 0.145, 0.8625]
[0, 0, 0, 13, 0, 0.0, 0.0, 0.125, 0.0, 0.458, 0.0, 0.083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[0, 0, 0, 8, 0, 0.0, 0.0, 0.026, 0.0, 0.605, 0.026, 0.132, 0.0, 0.0, 0.026, 0.0, 0.0, 0.056, 0.875, 0.069, 0.128]
[1, 0, 0, 48, 0, 0.0, 0.009, 0.018, 0.0, 0.69, 0.009, 0.106, 0.009, 0.009, 0.0, 0.0, 0.0, 0.0, 0.844, 0.156, 0.9517]
[1, 0, 0, 49, 0, 0.0, 0.0, 0.02, 0.0, 0.5, 0.13, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.987, 0.013, 0.0772]
[1, 0, 0, 20, 0, 0.0, 0.038, 0.038, 0.0, 0.577, 0.0, 0.103, 0.0, 0.0, 0.013, 0.0, 0.0, 0.154, 0.803, 0.043, -0.8176]
[0, 0, 0, 4, 0, 0.0, 0.118, 0.0, 0.0, 0.588, 0.0, 0.059, 0.0, 0.0, 0.059, 0.0, 0.0, 0.0, 0.857, 0.143, 0.3612]
[1, 0, 0, 21, 0, 0.0, 0.013, 0.038, 0.0, 0.557, 0.038, 0.203, 0.0, 0.0, 0.051, 0.0, 0.0, 0.123, 0.753, 0.125, 0.0516]
[1, 0, 0, 16, 0, 0.0, 0.046, 0.034, 0.0, 0.483, 0.034, 0.138, 0.0, 0.011, 0.057, 0.011, 0.0, 0.126, 0.766, 0.107, -0.4404]
[0, 0, 0, 31, 0, 0.0, 0.01, 0.051, 0.0, 0.525, 0.01, 0.212, 0.0, 0.0, 0.03, 0.01, 0.0, 0.0, 0.757, 0.243, 0.9705]
[1, 0, 0, 36, 0, 0.0, 0.01, 0.03, 0.0, 0.44, 0.01, 0.17, 0.01, 0.0, 0.01, 0.0, 0.0, 0.0, 0.913, 0.087, 0.7906]
[1, 0, 0, 33, 0, 0.008, 0.0, 0.051, 0.017, 0.517, 0.008, 0.153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.914, 0.086, 0.8625]
[0, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[0, 0, 0, 8, 0, 0.0, 0.038, 0.154, 0.0, 0.423, 0.077, 0.115, 0.0, 0.038, 0.0, 0.0, 0.0, 0.084, 0.84, 0.076, -0.0516]
[1, 0, 0, 59, 0, 0.0, 0.009, 0.036, 0.0, 0.655, 0.018, 0.082, 0.0, 0.0, 0.009, 0.0, 0.0, 0.0, 0.924, 0.076, 0.8225]
[0, 0, 0, 30, 0, 0.0, 0.02, 0.01, 0.0, 0.626, 0.0, 0.152, 0.02, 0.0, 0.03, 0.01, 0.0, 0.0, 0.779, 0.221, 0.9733]
[1, 0, 0, 34, 0, 0.0, 0.03, 0.01, 0.0, 0.58, 0.01, 0.19, 0.0, 0.0, 0.04, 0.0, 0.0, 0.071, 0.801, 0.127, 0.6486]
[1, 0, 0, 15, 0, 0.0, 0.028, 0.028, 0.0, 0.556, 0.0, 0.194, 0.0, 0.014, 0.028, 0.0, 0.0, 0.032, 0.736, 0.232, 0.9153]
[1, 0, 0, 17, 0, 0.0, 0.0, 0.038, 0.0, 0.5, 0.0, 0.064, 0.0, 0.0, 0.026, 0.0, 0.0, 0.0, 0.916, 0.084, 0.6597]
[1, 0, 0, 27, 0, 0.0, 0.0, 0.012, 0.0, 0.607, 0.0, 0.143, 0.0, 0.0, 0.06, 0.0, 0.0, 0.0, 0.854, 0.146, 0.91]
[0, 0, 0, 17, 0, 0.0, 0.029, 0.043, 0.014, 0.536, 0.0, 0.174, 0.0, 0.0, 0.029, 0.0, 0.0, 0.0, 0.904, 0.096, 0.6597]
[0, 0, 0, 4, 0, 0.0, 0.0, 0.0, 0.0, 0.375, 0.0, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.239, 0.761, 0.0, -0.6908]
[0, 0, 0, 28, 0, 0.0, 0.031, 0.016, 0.0, 0.609, 0.0, 0.156, 0.0, 0.016, 0.0, 0.0, 0.016, 0.038, 0.76, 0.202, 0.9022]
[1, 0, 0, 36, 0, 0.0, 0.04, 0.0, 0.0, 0.505, 0.04, 0.188, 0.0, 0.0, 0.01, 0.0, 0.0, 0.088, 0.732, 0.18, 0.8779]
[1, 0, 0, 35, 0, 0.0, 0.01, 0.019, 0.0, 0.49, 0.019, 0.135, 0.0, 0.0, 0.029, 0.0, 0.0, 0.0, 0.926, 0.074, 0.7579]
[0, 0, 0, 5, 0, 0.0, 0.0, 0.071, 0.0, 0.429, 0.0, 0.0, 0.0, 0.0, 0.071, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[0, 0, 0, 2, 0, 0.0, 0.0, 0.077, 0.0, 0.282, 0.0, 0.231, 0.051, 0.0, 0.0, 0.0, 0.0, 0.363, 0.637, 0.0, -0.8957]
[1, 0, 0, 36, 0, 0.0, 0.03, 0.01, 0.0, 0.67, 0.01, 0.15, 0.0, 0.0, 0.01, 0.0, 0.0, 0.044, 0.921, 0.035, -0.2177]
[0, 0, 0, 27, 0, 0.0, 0.029, 0.029, 0.0, 0.615, 0.0, 0.087, 0.01, 0.0, 0.01, 0.0, 0.0, 0.0, 0.948, 0.052, 0.6597]
[0, 0, 0, 22, 0, 0.0, 0.009, 0.027, 0.0, 0.486, 0.027, 0.135, 0.0, 0.0, 0.027, 0.0, 0.0, 0.0, 0.955, 0.045, 0.6124]
[1, 0, 0, 23, 0, 0.0, 0.011, 0.043, 0.0, 0.564, 0.0, 0.191, 0.021, 0.011, 0.021, 0.0, 0.0, 0.049, 0.87, 0.081, 0.6249]
[1, 0, 0, 6, 0, 0.0, 0.0, 0.0, 0.0, 0.708, 0.0, 0.167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.859, 0.051, -0.25]
[0, 0, 0, 16, 0, 0.0, 0.018, 0.018, 0.0, 0.545, 0.055, 0.236, 0.0, 0.0, 0.036, 0.0, 0.0, 0.152, 0.815, 0.034, -0.8126]
[0, 0, 0, 16, 0, 0.0, 0.036, 0.018, 0.0, 0.545, 0.0, 0.2, 0.0, 0.0, 0.018, 0.0, 0.0, 0.0, 0.813, 0.187, 0.8591]
[1, 0, 0, 18, 0, 0.02, 0.06, 0.04, 0.0, 0.38, 0.04, 0.24, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.739, 0.261, 0.926]
[1, 0, 0, 21, 0, 0.0, 0.011, 0.011, 0.011, 0.511, 0.011, 0.167, 0.0, 0.0, 0.044, 0.0, 0.0, 0.127, 0.817, 0.056, -0.8031]
[0, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]
[1, 0, 0, 58, 0, 0.0, 0.008, 0.041, 0.0, 0.566, 0.016, 0.164, 0.0, 0.0, 0.025, 0.0, 0.0, 0.076, 0.793, 0.131, 0.8225]
[1, 0, 0, 23, 0, 0.0, 0.024, 0.0, 0.0, 0.488, 0.012, 0.19, 0.024, 0.0, 0.083, 0.0, 0.0, 0.063, 0.628, 0.309, 0.9662]
[1, 0, 0, 16, 0, 0.0, 0.062, 0.0, 0.0, 0.5, 0.062, 0.219, 0.0, 0.031, 0.031, 0.0, 0.0, 0.0, 0.699, 0.301, 0.926]
[0, 0, 0, 5, 0, 0.0, 0.0, 0.071, 0.0, 0.429, 0.071, 0.214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.828, 0.172, 0.3612]
[0, 0, 0, 16, 0, 0.0, 0.036, 0.036, 0.0, 0.518, 0.0, 0.196, 0.0, 0.0, 0.018, 0.0, 0.0, 0.0, 0.816, 0.184, 0.8591]
[1, 0, 0, 51, 0, 0.0, 0.03, 0.007, 0.0, 0.526, 0.0, 0.111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036, 0.95, 0.014, -0.4404]
[0, 0, 0, 3, 0, 0.0, 0.053, 0.0, 0.0, 0.632, 0.0, 0.158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.198, 0.676, 0.126, -0.128]
[0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.602, 0.398, 0.5106]
[1, 0, 0, 24, 0, 0.0, 0.0, 0.038, 0.0, 0.698, 0.0, 0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.107, 0.838, 0.055, -0.4767]
[0, 0, 0, 34, 0, 0.01, 0.0, 0.04, 0.0, 0.53, 0.0, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019, 0.808, 0.173, 0.9313]
[0, 0, 0, 7, 0, 0.0, 0.2, 0.0, 0.0, 0.333, 0.067, 0.133, 0.0, 0.0, 0.067, 0.0, 0.0, 0.0, 0.838, 0.162, 0.4019]
[1, 0, 0, 26, 0, 0.0, 0.006, 0.006, 0.0, 0.369, 0.006, 0.019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.973, 0.027, 0.4939]
[1, 0, 0, 22, 0, 0.0, 0.052, 0.01, 0.0, 0.464, 0.0, 0.134, 0.0, 0.0, 0.041, 0.01, 0.01, 0.0, 0.84, 0.16, 0.9287]
